0, 2041.000000, 126.000000 
1, 2827.000000, 157.000000 
2, 3797.000000, 214.000000 
3, 4893.000000, 323.000000 
4, 5984.000000, 541.000000 
5, 6862.000000, 994.000000 
6, 7257.000000, 1957.000000 
7, 6832.000000, 3970.000000 
8, 5202.000000, 7800.000000 
9, 2392.000000, 13418.000000 
10, 92.000000, 17427.000000 
11, 0.000000, 16622.000000 
12, 0.000000, 15625.000000 
13, 0.000000, 14688.000000 
14, 0.000000, 13807.000000 
15, 0.000000, 12979.000000 
16, 0.000000, 12200.000000 
17, 0.000000, 11468.000000 
18, 0.000000, 10780.000000 
19, 0.000000, 10133.000000 
20, 0.000000, 9525.000000 
21, 0.000000, 8954.000000 
22, 0.000000, 8417.000000 
23, 0.000000, 7912.000000 
24, 0.000000, 7437.000000 
25, 0.000000, 6991.000000 
26, 0.000000, 6572.000000 
27, 0.000000, 6178.000000 
28, 0.000000, 5807.000000 
29, 0.000000, 5459.000000 
30, 0.000000, 5131.000000 
31, 0.000000, 4823.000000 
32, 0.000000, 4534.000000 
33, 0.000000, 4262.000000 
34, 0.000000, 4006.000000 
35, 0.000000, 3766.000000 
36, 0.000000, 3540.000000 
37, 0.000000, 3328.000000 
38, 0.000000, 3128.000000 
39, 0.000000, 2940.000000 
40, 0.000000, 2764.000000 
41, 0.000000, 2598.000000 
42, 0.000000, 2442.000000 
43, 0.000000, 2295.000000 
44, 0.000000, 2157.000000 
45, 0.000000, 2028.000000 
46, 0.000000, 1906.000000 
47, 0.000000, 1792.000000 
48, 0.000000, 1684.000000 
49, 0.000000, 1583.000000 
50, 0.000000, 1488.000000 
51, 0.000000, 1399.000000 
52, 0.000000, 1315.000000 
53, 0.000000, 1236.000000 
54, 0.000000, 1162.000000 
55, 0.000000, 1092.000000 
56, 0.000000, 1026.000000 
57, 0.000000, 964.000000 
58, 0.000000, 906.000000 
59, 0.000000, 852.000000 
60, 0.000000, 801.000000 
61, 0.000000, 753.000000 
62, 0.000000, 708.000000 
63, 0.000000, 666.000000 
64, 0.000000, 626.000000 
65, 0.000000, 588.000000 
66, 0.000000, 553.000000 
67, 0.000000, 520.000000 
68, 0.000000, 489.000000 
69, 0.000000, 460.000000 
70, 0.000000, 432.000000 
71, 0.000000, 406.000000 
72, 0.000000, 382.000000 
73, 0.000000, 359.000000 
74, 0.000000, 337.000000 
75, 0.000000, 317.000000 
76, 0.000000, 298.000000 
77, 0.000000, 280.000000 
78, 0.000000, 263.000000 
79, 0.000000, 247.000000 
80, 0.000000, 232.000000 
81, 0.000000, 218.000000 
82, 0.000000, 205.000000 
83, 0.000000, 193.000000 
84, 0.000000, 181.000000 
85, 0.000000, 170.000000 
86, 0.000000, 160.000000 
87, 0.000000, 150.000000 
88, 0.000000, 141.000000 
89, 0.000000, 133.000000 
90, 0.000000, 125.000000 
91, 0.000000, 118.000000 
92, 0.000000, 111.000000 
93, 0.000000, 104.000000 
94, 0.000000, 98.000000 
95, 0.000000, 92.000000 
96, 0.000000, 86.000000 
97, 0.000000, 81.000000 
98, 0.000000, 76.000000 
99, 0.000000, 71.000000 
100, 0.000000, 67.000000 
101, 0.000000, 63.000000 
102, 0.000000, 59.000000 
103, 0.000000, 55.000000 
104, 0.000000, 52.000000 
105, 0.000000, 49.000000 
106, 0.000000, 46.000000 
107, 0.000000, 43.000000 
108, 0.000000, 40.000000 
109, 0.000000, 38.000000 
110, 0.000000, 36.000000 
111, 0.000000, 34.000000 
112, 0.000000, 32.000000 
113, 0.000000, 30.000000 
114, 0.000000, 28.000000 
115, 0.000000, 26.000000 
116, 0.000000, 24.000000 
117, 0.000000, 23.000000 
118, 0.000000, 22.000000 
119, 0.000000, 21.000000 
120, 0.000000, 20.000000 
121, 0.000000, 19.000000 
122, 0.000000, 18.000000 
123, 0.000000, 17.000000 
124, 0.000000, 16.000000 
125, 0.000000, 15.000000 
126, 0.000000, 14.000000 
127, 0.000000, 13.000000 
128, 0.000000, 12.000000 
129, 0.000000, 11.000000 
130, 0.000000, 10.000000 
131, 0.000000, 9.000000 
132, 0.000000, 8.000000 
133, 0.000000, 8.000000 
134, 0.000000, 8.000000 
135, 0.000000, 8.000000 
136, 0.000000, 8.000000 
137, 0.000000, 8.000000 
138, 0.000000, 8.000000 
139, 0.000000, 8.000000 
140, 0.000000, 8.000000 
141, 0.000000, 8.000000 
142, 0.000000, 8.000000 
143, 0.000000, 8.000000 
144, 0.000000, 8.000000 
145, 0.000000, 8.000000 
146, 0.000000, 8.000000 
147, 0.000000, 8.000000 
148, 0.000000, 8.000000 
149, 0.000000, 8.000000 
150, 0.000000, 8.000000 
151, 0.000000, 8.000000 
152, 0.000000, 8.000000 
153, 0.000000, 8.000000 
154, 0.000000, 8.000000 
155, 0.000000, 8.000000 
156, 0.000000, 8.000000 
157, 0.000000, 8.000000 
158, 0.000000, 8.000000 
159, 0.000000, 8.000000 
160, 0.000000, 8.000000 
161, 0.000000, 8.000000 
162, 0.000000, 8.000000 
163, 0.000000, 8.000000 
164, 0.000000, 8.000000 
165, 0.000000, 8.000000 
166, 0.000000, 8.000000 
167, 0.000000, 8.000000 
168, 0.000000, 8.000000 
169, 0.000000, 8.000000 
170, 0.000000, 8.000000 
171, 0.000000, 8.000000 
172, 0.000000, 8.000000 
173, 0.000000, 8.000000 
174, 0.000000, 8.000000 
175, 0.000000, 8.000000 
176, 0.000000, 8.000000 
177, 0.000000, 8.000000 
178, 0.000000, 8.000000 
179, 0.000000, 8.000000 
180, 0.000000, 8.000000 
181, 0.000000, 8.000000 
182, 0.000000, 8.000000 
183, 0.000000, 8.000000 
184, 0.000000, 8.000000 
185, 0.000000, 8.000000 
186, 0.000000, 8.000000 
187, 0.000000, 8.000000 
188, 0.000000, 8.000000 
189, 0.000000, 8.000000 
190, 0.000000, 8.000000 
191, 0.000000, 8.000000 
192, 0.000000, 8.000000 
193, 0.000000, 8.000000 
194, 0.000000, 8.000000 
195, 0.000000, 8.000000 
196, 0.000000, 8.000000 
197, 0.000000, 8.000000 
198, 0.000000, 8.000000 
199, 0.000000, 8.000000 
